"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.571315375E0,-1.691373786E0,-1.234717353E0,5.161752409E-1,2.156782118E0
9.581266375E0,-1.657709611E0,-7.750431722E-1,6.788956511E-1,1.951817711E0
9.591217375E0,-1.706511642E0,-3.984357065E-1,6.007359195E-1,1.852516300E0
9.601169375E0,-1.802265646E0,-9.996399879E-3,5.150160304E-1,1.874434021E0
9.611120375E0,-1.931100857E0,4.254258692E-1,3.829180732E-1,2.014140993E0
9.621071375E0,-2.126753955E0,7.609098673E-1,-3.522567362E-2,2.259050035E0
9.631022375E0,-2.274341479E0,1.120439370E0,-3.851879624E-1,2.564446005E0
9.640974375E0,-2.317492176E0,1.446415796E0,-5.022875190E-1,2.777621535E0
9.650925375E0,-2.350307043E0,1.716547219E0,-5.648582813E-1,2.964716247E0
9.660876375E0,-2.438495334E0,1.936319497E0,-7.031966794E-1,3.192190197E0
9.670827375E0,-2.538075755E0,2.221512762E0,-8.352279782E-1,3.474845791E0
9.680779375E0,-2.704195152E0,2.366637731E0,-9.504336217E-1,3.717118459E0
9.690730375E0,-2.909024870E0,2.477116193E0,-1.115272040E0,3.980246481E0
9.700681375E0,-3.163291628E0,2.571125972E0,-1.261469973E0,4.267131259E0
9.710632375E0,-3.356896154E0,2.752948651E0,-1.195231690E0,4.502894276E0
9.720584375E0,-3.544760469E0,2.900511324E0,-1.035008626E0,4.695693301E0
9.730535375E0,-3.770973162E0,2.948019367E0,-8.270722818E-1,4.857479319E0
9.740486375E0,-3.910898495E0,2.984835775E0,-6.530952506E-1,4.962953259E0
9.750437375E0,-4.038986431E0,3.014924378E0,-4.883419096E-1,5.063759297E0
9.760389375E0,-4.067809696E0,3.053217208E0,-3.258113877E-1,5.096603193E0
9.770340375E0,-4.063942932E0,2.996116809E0,-2.654176900E-1,5.055966242E0
9.780291375E0,-4.026164949E0,2.902618661E0,-2.135578573E-1,4.967978084E0
9.790242375E0,-4.000370542E0,2.759427951E0,-1.829269257E-1,4.863215947E0
9.800193375E0,-4.002315326E0,2.481689885E0,-1.614641359E-1,4.712046617E0
9.810145375E0,-4.047519566E0,2.179689383E0,-1.262299839E-1,4.598847078E0
9.820096375E0,-4.110057291E0,1.843389114E0,-1.502023986E-1,4.507018429E0
9.830047375E0,-4.140367211E0,1.549402805E0,-7.595883965E-2,4.421431831E0
9.839998375E0,-4.121288038E0,1.316252682E0,2.117364496E-2,4.326428613E0
9.849950375E0,-3.983020391E0,1.196735594E0,2.009641242E-1,4.163774021E0
9.859901375E0,-3.817115003E0,1.139020652E0,3.714066598E-1,4.000709674E0
9.869852375E0,-3.657272007E0,1.107163267E0,4.539380622E-1,3.848052599E0
9.879803375E0,-3.544536520E0,1.027790823E0,4.761606976E-1,3.721131834E0
9.889755375E0,-3.572367513E0,8.747534019E-1,4.692519200E-1,3.707721743E0
9.899706375E0,-3.751776169E0,5.773394555E-1,3.863737777E-1,3.815551069E0
9.909657375E0,-4.031344705E0,1.595021027E-1,1.575953257E-1,4.037575676E0
9.919608375E0,-4.631918364E0,-5.595919865E-1,-1.360480437E-1,4.667581815E0
9.929560375E0,-4.594033670E0,-5.820412016E-1,-1.111485529E-1,4.632091463E0
9.939511375E0,-4.757539653E0,-8.293918723E-1,-2.054685268E-1,4.833662353E0
9.949462375E0,-4.725320618E0,-7.971626043E-1,-6.672754794E-2,4.792554196E0
9.959413375E0,-4.562809830E0,-6.378704166E-1,1.405869448E-1,4.609324995E0
9.969364375E0,-4.307415145E0,-3.292660689E-1,3.790475088E-1,4.336579111E0
9.979316375E0,-3.974326751E0,2.013517946E-1,7.525018635E-1,4.049947497E0
9.989267375E0,-3.925753346E0,1.789060879E-1,7.572632512E-1,4.002123731E0
9.999218375E0,-3.056190810E0,1.565340561E0,1.512115403E0,3.751944340E0
1.000916938E1,-2.773596924E0,2.117253399E0,1.690581196E0,3.877327254E0
1.001912138E1,-2.705562231E0,2.099814663E0,1.649120344E0,3.801169098E0
1.002907238E1,-2.740088870E0,2.047038864E0,2.233326477E-1,3.427584076E0
1.003902338E1,-2.641619712E0,2.019024269E0,1.633203346E-1,3.328856746E0
1.004897438E1,-2.658093072E0,1.631231080E0,1.663757971E-1,3.123148175E0
1.005892638E1,-2.757590171E0,8.297789580E-1,-4.970416895E-1,2.922308524E0
1.006887737E1,-2.631739379E0,2.227099192E-1,-3.485513556E-1,2.664045780E0
1.007882838E1,-2.373088380E0,-3.326340652E-1,-1.109839538E-1,2.398856252E0
1.008877937E1,-2.207787301E0,-4.314753985E-1,-9.686877519E-2,2.251639257E0
1.009873138E1,-1.509002638E0,-2.089924098E0,-1.989137980E-1,2.585428087E0
1.010868238E1,-2.253260804E0,-2.849214871E0,-8.995321476E-1,3.742241002E0
1.011863338E1,-1.566872531E0,-3.177531352E0,2.098311344E-1,3.549059612E0
1.012858438E1,-9.591117668E-1,-3.314055067E0,9.032688108E-1,3.566335782E0
1.013853638E1,-8.108556139E-1,-3.454721534E0,9.920783687E-1,3.684671925E0
1.014848738E1,-1.169423835E0,-3.197137651E0,2.293176237E0,4.104619169E0
1.015843837E1,-1.062293488E0,-3.157504054E0,2.818117332E0,4.363494540E0
1.016838938E1,-7.260458440E-1,-2.916929137E0,3.261577183E0,4.435482373E0
1.017834037E1,-2.780742806E-1,-2.442389579E0,3.170428447E0,4.011758804E0
1.018829225E1,-1.462564051E-1,-2.552099717E0,3.152668699E0,4.058808178E0
1.019824325E1,3.946548969E-1,-1.933222227E0,2.565836289E0,3.236760190E0
1.020819425E1,6.377534723E-1,-1.893689786E0,2.062990068E0,2.872058237E0
1.021814525E1,7.784509295E-1,-1.980144963E0,1.938542316E0,2.878351305E0
1.022809725E1,1.256214057E0,-1.677762637E0,1.170940895E0,2.400846476E0
1.023804825E1,1.390188970E0,-1.762131527E0,1.025161622E0,2.467526949E0
1.024799925E1,1.930766396E0,-1.397701473E0,6.598936620E-1,2.473234305E0
1.025795025E1,2.228380902E0,-1.308791050E0,5.840394875E-1,2.649474963E0
1.026790225E1,2.344950993E0,-1.400864232E0,4.570379636E-1,2.769494440E0
1.027785325E1,2.913613181E0,-1.107352717E0,3.699325767E-1,3.138824926E0
1.028780425E1,3.016045289E0,-1.201503414E0,2.671022728E-1,3.257527170E0
1.029775525E1,3.303582119E0,-1.159574200E0,3.138023762E-1,3.515215366E0
1.030770625E1,3.391466355E0,-1.253203325E0,2.414584315E-1,3.623653513E0
1.031765825E1,3.394947202E0,-1.356688517E0,2.854012804E-1,3.667113869E0
1.032760925E1,3.455132593E0,-1.448175223E0,2.610197067E-1,3.755433929E0
1.033756025E1,3.524771762E0,-1.543174351E0,2.478646410E-1,3.855754133E0
1.034751125E1,3.627016760E0,-1.526540776E0,4.080749877E-1,3.956273817E0
1.035746325E1,3.688946959E0,-1.623753660E0,4.235780029E-1,4.052693418E0
1.036741425E1,3.951195166E0,-1.687134554E0,6.425553520E-1,4.344104468E0
1.037736525E1,4.002427885E0,-1.777414979E0,6.731013528E-1,4.430767249E0
1.038731625E1,4.073047632E0,-1.902251279E0,6.495977385E-1,4.542053959E0
1.039726825E1,4.163647900E0,-2.054207550E0,6.110341819E-1,4.682851190E0
1.040721925E1,4.111441619E0,-2.302722402E0,5.439011295E-1,4.743660094E0
1.041717025E1,4.003334788E0,-2.577097149E0,4.237981506E-1,4.779929290E0
1.042712125E1,3.846230628E0,-2.834195420E0,3.397140200E-1,4.789734789E0
1.043707325E1,3.679678538E0,-3.034622478E0,3.036764605E-1,4.779245455E0
1.044702425E1,3.548256519E0,-3.160238796E0,3.097916248E-1,4.761638838E0
1.045697525E1,3.447966245E0,-3.198913158E0,3.367057738E-1,4.715388361E0
1.046692625E1,3.357171850E0,-3.198079345E0,3.002191481E-1,4.646336822E0
1.047687725E1,3.248124787E0,-3.199612777E0,2.806964645E-1,4.568000335E0
1.048682925E1,3.087774253E0,-3.237277032E0,1.660879679E-1,4.476817802E0
1.049678025E1,2.846294771E0,-3.367525515E0,-7.552526861E-2,4.409912254E0
1.050673125E1,2.429783567E0,-3.755563703E0,-4.666113174E-1,4.497313979E0
1.051668225E1,1.977472200E0,-4.355620176E0,-8.695417786E-1,4.861885059E0
1.052663425E1,1.693072402E0,-4.814278110E0,-1.091902765E0,5.218813996E0
1.053658525E1,1.611202612E0,-4.979294722E0,-1.042595973E0,5.336324217E0
1.054653625E1,1.713198518E0,-4.975272422E0,-9.010503772E-1,5.338565034E0
1.055648725E1,1.984733273E0,-4.742531605E0,-6.715670434E-1,5.184763686E0
1.056643925E1,2.167835907E0,-4.499117280E0,-4.637321484E-1,5.015637180E0
1.057639025E1,1.970079566E0,-4.445207121E0,-5.165748981E-1,4.889573547E0
1.058634125E1,1.820184438E0,-4.265103523E0,-6.000415626E-1,4.675920159E0
1.059629225E1,2.018039598E0,-3.638985425E0,-4.847014332E-1,4.189228357E0
1.060624425E1,2.437908858E0,-2.822305400E0,-2.660576677E-1,3.738929533E0
1.061619525E1,2.895435941E0,-1.984650827E0,4.182133287E-2,3.510575055E0
1.062614625E1,3.155327720E0,-1.265564924E0,2.736685498E-1,3.410665928E0
1.063609725E1,3.079061902E0,-7.264329296E-1,3.703825200E-1,3.185201753E0
1.064604825E1,2.703944891E0,-5.672255266E-1,2.446090575E-1,2.773607103E0
1.065600025E1,2.152629054E0,-5.693077201E-1,-3.380158424E-2,2.226895972E0
1.066595125E1,1.533634619E0,-6.103136587E-1,-3.931656110E-1,1.696790235E0
1.067590225E1,1.096076946E0,-5.398178726E-1,-6.433659223E-1,1.380835876E0
1.068585325E1,9.509806287E-1,-2.012833822E-1,-7.031367454E-1,1.199700145E0
1.069580525E1,7.452305585E-1,3.028272986E-2,-9.356547841E-1,1.196551505E0
1.070575625E1,4.430312508E-1,1.357372642E-1,-1.271207779E0,1.353022732E0
1.071570725E1,1.577526158E-1,1.830330527E-1,-1.528686558E0,1.547665849E0
1.072565825E1,-1.022765726E-1,1.455524004E-1,-1.580362935E0,1.590343675E0
1.073561025E1,-4.228010541E-1,1.437543815E-1,-1.467263166E0,1.533716810E0
1.074556125E1,-8.148837608E-1,3.221640408E-2,-1.319011691E0,1.550762806E0
1.075551225E1,-1.258004474E0,-2.937746394E-1,-1.212077811E0,1.771443314E0
1.076546325E1,-1.603210638E0,-5.260465103E-1,-9.522398266E-1,1.937464830E0
1.077541525E1,-1.569107337E0,-6.799253458E-1,-1.632823277E-1,1.717864206E0
1.078536625E1,-1.525233339E0,-7.452340668E-1,8.250801355E-2,1.699564099E0
1.079531725E1,-1.560628874E0,-7.975684011E-1,2.975645122E-1,1.777701459E0
1.080526825E1,-1.659153873E0,-7.747122198E-1,4.184615430E-1,1.878318573E0
1.081521925E1,-1.638756446E0,-7.722148740E-1,5.478022456E-1,1.892597633E0
1.082517125E1,-1.613056764E0,-5.391922206E-1,7.103165415E-1,1.843157607E0
1.083512225E1,-1.545709119E0,-2.545655501E-1,8.706939724E-1,1.792241137E0
1.084507325E1,-1.641280982E0,-2.180444258E-1,9.230993503E-1,1.895642119E0
1.085502425E1,-1.589447169E0,1.061076683E-1,1.094220748E0,1.932594159E0
1.086497625E1,-1.580984494E0,6.592378968E-1,1.389664182E0,2.205736411E0
1.087492725E1,-1.751847444E0,8.337416160E-1,1.431437568E0,2.411038793E0
1.088487825E1,-1.850366011E0,8.834008491E-1,1.437862196E0,2.504336066E0
1.089482925E1,-2.186246158E0,1.107367335E0,1.447466833E0,2.846242244E0
1.090478125E1,-2.275945662E0,1.154213473E0,1.442191182E0,2.931220361E0
1.091473225E1,-2.521450659E0,1.379491489E0,1.221909319E0,3.123103037E0
1.092468325E1,-2.595277312E0,1.421776798E0,1.202492763E0,3.194198246E0
1.093463425E1,-2.589004419E0,1.590591177E0,8.604329860E-1,3.158048305E0
1.094458525E1,-2.490149637E0,1.732745760E0,8.514154100E-1,3.150898488E0
1.095453725E1,-2.550869755E0,1.769024225E0,8.255876738E-1,3.212160990E0
1.096448825E1,-2.416854204E0,2.002890632E0,6.830047819E-1,3.212359049E0
1.097443925E1,-2.477052166E0,2.034020038E0,6.676476547E-1,3.273954542E0
1.098439025E1,-2.425560123E0,2.217910877E0,7.610610178E-1,3.373675213E0
1.099434225E1,-2.573170744E0,2.264767540E0,8.096768153E-1,3.522208999E0
1.100429325E1,-2.628105335E0,2.286341427E0,8.114455980E-1,3.576693827E0
1.101424425E1,-3.001759664E0,2.152315058E0,6.913815030E-1,3.757795840E0
1.102419525E1,-3.045514086E0,2.167420755E0,6.971702465E-1,3.802488019E0
1.103414725E1,-3.250085066E0,1.943364807E0,6.968275997E-1,3.850362114E0
1.104409825E1,-3.322649597E0,1.813828515E0,7.298959431E-1,3.855220138E0
1.105404925E1,-3.354909855E0,1.821738043E0,7.421566772E-1,3.889080375E0
1.106400025E1,-3.681388556E0,1.364328489E0,8.520086101E-1,4.017453497E0
1.107395225E1,-3.708967533E0,1.369189864E0,8.672917700E-1,4.047630920E0
1.108390325E1,-4.108923808E0,1.010719292E0,9.929893649E-1,4.346358962E0
1.109385425E1,-4.307921222E0,9.066692591E-1,9.850409523E-1,4.511157288E0
1.110380525E1,-4.323441778E0,9.096139169E-1,9.925856146E-1,4.528219572E0
1.111375625E1,-4.654723383E0,6.579977024E-1,9.510838321E-1,4.796245532E0
1.112370825E1,-4.656435155E0,6.593525022E-1,9.489823428E-1,4.797676684E0
1.113365925E1,-5.109579458E0,2.850067395E-1,5.361946455E-1,5.145535519E0
1.114361025E1,-5.373511662E0,-3.203104734E-2,2.450325420E-1,5.379190880E0
1.115356125E1,-5.543558049E0,-3.415165704E-1,8.660398811E-2,5.554742988E0
1.116351325E1,-5.639552958E0,-5.745123267E-1,2.837975353E-2,5.668811815E0
1.117346425E1,-5.591128072E0,-5.926147217E-1,2.850137562E-2,5.622518800E0
1.118341525E1,-5.291205086E0,-4.878144908E-1,1.745385101E-1,5.316509938E0
1.119336600E1,-5.016475997E0,-3.260916156E-1,4.813737828E-1,5.050058206E0
1.120331700E1,-4.662393175E0,-9.247605443E-2,9.175591135E-1,4.752723079E0
1.121326900E1,-4.129540506E0,3.725389731E-1,1.435890223E0,4.387900501E0
1.122322000E1,-4.040652595E0,3.444471949E-1,1.410086460E0,4.293467258E0
1.123317100E1,-3.403557520E0,9.086099499E-1,1.884847627E0,3.995300540E0
1.124312200E1,-2.805348767E0,1.427027598E0,2.079227494E0,3.772211081E0
1.125307400E1,-2.407541636E0,1.564000379E0,1.485024084E0,3.232282544E0
1.126302500E1,-1.915388511E0,1.172747392E0,1.165184311E0,2.530158903E0
1.127297600E1,-1.678361977E0,1.148274456E0,1.252574457E0,2.388383537E0
1.128292700E1,-1.959771217E0,4.097705340E-1,4.004114807E-1,2.041799321E0
1.129287900E1,-1.922079480E0,-2.315368760E-1,-2.838793963E-2,1.936183030E0
1.130283000E1,-1.622125795E0,-5.242631096E-1,-1.856195685E-1,1.714817346E0
1.131278100E1,-1.166653716E0,-1.065669086E0,-2.873798320E-1,1.606025735E0
1.132273200E1,-7.848027599E-1,-1.921221986E0,-2.757538131E-1,2.093573370E0
1.133268400E1,-2.026054376E-1,-2.570627205E0,2.281489992E-1,2.588672470E0
1.134263500E1,2.018924866E0,-2.937655177E0,1.548872463E0,3.886499898E0
1.135258600E1,1.297371438E0,-4.232187207E0,1.953177604E-1,4.430883685E0
1.136253700E1,-3.829452628E-1,-4.417557392E0,3.683304396E-1,4.449396330E0
1.137248800E1,3.205057704E-1,-3.025423638E0,1.281416141E0,3.301202730E0
1.138244000E1,-3.696714985E-1,-2.769064747E0,1.500299934E0,3.171005595E0
1.139239100E1,-8.554143208E-1,-2.632083195E0,1.179409417E0,3.008421876E0
1.140234200E1,-1.105462897E0,-2.177293194E0,8.930958250E-1,2.600052696E0
1.141229300E1,-1.409822751E0,-1.570353963E0,9.462996402E-1,2.312811010E0
1.142224500E1,-1.516604603E0,-1.483898787E0,1.137259471E0,2.407364583E0
1.143219600E1,-1.641785889E0,-1.522797974E0,1.474954886E0,2.681392640E0
1.144214700E1,-1.622967795E0,-1.638632485E0,1.760021267E0,2.901174890E0
1.145209800E1,-1.406882771E0,-1.827642562E0,2.023641230E0,3.068341619E0
1.146205000E1,-9.762096101E-1,-1.982618920E0,2.149653113E0,3.082980942E0
1.147200100E1,-4.813264203E-1,-2.232157618E0,2.222912001E0,3.186775882E0
1.148195200E1,4.588602483E-2,-2.462607497E0,2.318545552E0,3.382631326E0
1.149190300E1,6.545724034E-1,-2.598235418E0,2.346670367E0,3.561762784E0
1.150185400E1,1.208700752E0,-2.646853262E0,2.323526795E0,3.723649616E0
1.151180600E1,1.659955527E0,-2.652439107E0,2.237994017E0,3.847012190E0
1.152175700E1,1.942939714E0,-2.722850693E0,2.219689893E0,4.014468066E0
1.153170800E1,2.190810202E0,-2.740865380E0,2.134858488E0,4.107263461E0
1.154165900E1,2.494038620E0,-2.664881982E0,2.042106153E0,4.182346489E0
1.155161100E1,2.765927716E0,-2.555771769E0,1.941328222E0,4.236871573E0
1.156156200E1,2.954101056E0,-2.497415387E0,1.789305877E0,4.262090119E0
1.157151300E1,3.073950850E0,-2.515511935E0,1.692577727E0,4.317614328E0
1.158146400E1,3.142663820E0,-2.521096903E0,1.696500917E0,4.371542158E0
1.159141500E1,3.274117414E0,-2.539235550E0,1.667503405E0,4.466332906E0
1.160136700E1,3.377114949E0,-2.581518521E0,1.645612014E0,4.558199442E0
1.161131800E1,3.372830109E0,-2.648430549E0,1.569332162E0,4.566505311E0
1.162126900E1,3.442036584E0,-2.750351903E0,1.536141905E0,4.666024366E0
1.163122000E1,3.630830898E0,-2.948693258E0,1.225858529E0,4.835333916E0
1.164117200E1,3.691460677E0,-3.040927823E0,1.192139390E0,4.929028330E0
1.165112300E1,3.860090284E0,-3.285535857E0,8.426732379E-1,5.138593295E0
1.166107400E1,3.934974990E0,-3.514521008E0,6.198373112E-1,5.312257936E0
1.167102500E1,3.972508267E0,-3.584739636E0,6.090705407E-1,5.385364158E0
1.168097700E1,4.065913444E0,-3.670628510E0,5.205939817E-1,5.502379838E0
1.169092800E1,4.084390646E0,-3.718650523E0,5.304570651E-1,5.549053374E0
1.170087900E1,3.962060462E0,-3.674633268E0,5.114033282E-1,5.427926503E0
1.171083000E1,3.742101073E0,-3.789867563E0,4.548411646E-1,5.345399617E0
1.172078100E1,3.739014328E0,-3.801860494E0,4.775055572E-1,5.353726078E0
1.173073300E1,3.006122564E0,-4.415781008E0,8.831546813E-2,5.342629914E0
1.174068400E1,2.996972841E0,-4.415862284E0,1.124986750E-1,5.338009168E0
1.175063500E1,2.452664307E0,-5.162648202E0,-2.076238105E-1,5.719406115E0
1.176058600E1,2.577573697E0,-5.156223282E0,-1.008992609E-1,5.765475293E0
1.177053800E1,2.561143021E0,-5.136726326E0,-8.141984671E-2,5.740386756E0
1.178048900E1,3.031045151E0,-4.717228948E0,1.626517054E-1,5.609450886E0
1.179044000E1,3.008319363E0,-4.662513336E0,1.559124970E-1,5.550975113E0
1.180039100E1,3.449444422E0,-4.076593091E0,2.810931981E-1,5.347550040E0
1.181034300E1,3.579546139E0,-3.685833609E0,3.547438493E-1,5.150180886E0
1.182029400E1,3.542232133E0,-3.567414629E0,2.978884479E-1,5.036128785E0
1.183024500E1,3.606211782E0,-2.782415402E0,5.579553509E-1,4.588890177E0
1.184019600E1,3.553818975E0,-2.631835566E0,4.810466310E-1,4.448324810E0
1.185014700E1,3.484473921E0,-1.824939686E0,5.300778732E-1,3.968998100E0
1.186009900E1,3.335664037E0,-1.371069452E0,3.565339744E-1,3.624031248E0
1.187005000E1,3.089022049E0,-1.071508700E0,2.124761224E-2,3.269654351E0
1.188000100E1,2.711066215E0,-9.695794523E-1,-4.296475589E-1,2.911109988E0
1.188995200E1,2.621917811E0,-7.729048455E-1,-5.655728111E-1,2.791363021E0
1.189990400E1,1.816263295E0,-1.026372873E0,-1.368031970E0,2.494747503E0
1.190985500E1,1.478872520E0,-1.061429855E0,-1.513411731E0,2.367300643E0
1.191980600E1,1.125860324E0,-1.158172622E0,-1.775933587E0,2.400596884E0
1.192975700E1,7.959329349E-1,-1.305725940E0,-2.054997217E0,2.561531383E0
1.193970900E1,6.927284092E-1,-1.163003592E0,-2.119566557E0,2.514957732E0
1.194966000E1,2.446363932E-1,-1.449710702E0,-2.228342603E0,2.669647699E0
1.195961100E1,-4.103517473E-2,-1.663839247E0,-2.381207238E0,2.905200998E0
1.196956200E1,-3.459347266E-1,-1.543891804E0,-2.374947209E0,2.853707586E0
1.197951300E1,-5.569315034E-1,-1.745210270E0,-2.086899333E0,2.776883219E0
1.198946500E1,-6.476048613E-1,-1.675005090E0,-2.011595089E0,2.696580967E0
1.199941600E1,-9.197407097E-1,-1.832273557E0,-1.377664673E0,2.470042370E0
1.200936700E1,-9.483809566E-1,-1.751180862E0,-1.133467844E0,2.291464641E0
1.201931800E1,-1.040747668E0,-1.699318398E0,-1.023843952E0,2.240333717E0
1.202927000E1,-8.056790739E-1,-1.478132263E0,-4.225145406E-1,1.735659037E0
1.203922100E1,-9.052092093E-1,-1.426238809E0,-3.135820824E-1,1.718107847E0
1.204917200E1,-8.019655073E-1,-1.123105701E0,-8.780792981E-2,1.382832355E0
1.205912300E1,-9.411631536E-1,-8.607078052E-1,1.278733438E-1,1.281779076E0
1.206907400E1,-9.296850693E-1,-5.702374274E-1,2.624215767E-1,1.121762067E0
1.207902600E1,-1.096903158E0,-3.135236102E-1,4.751432821E-1,1.235821480E0
1.208897700E1,-1.858736885E0,4.541438842E-1,-1.114429602E-1,1.916655684E0
1.209892800E1,-2.461971905E0,8.542489707E-1,-1.123179960E0,2.837706853E0
1.210887900E1,-2.203497491E0,9.722545534E-1,-1.119604096E0,2.655973162E0
1.211883100E1,-2.006277339E0,1.313416783E0,-9.950303355E-1,2.596208346E0
1.212878200E1,-1.785173650E0,1.448343623E0,-7.534374180E-1,2.419134587E0
1.213873300E1,-1.575025889E0,1.446622787E0,-6.157293499E-1,2.225431794E0
1.214868400E1,-1.458983801E0,1.439903167E0,-3.716383557E-1,2.083283449E0
1.215863600E1,-1.264904773E0,1.468357472E0,2.446220675E-1,1.953432289E0
1.216858700E1,-1.224297615E0,1.624244826E0,6.103573667E-1,2.123584710E0
1.217853800E1,-1.466351877E0,1.809748912E0,3.222318685E-1,2.351427722E0
1.218848900E1,-1.648373362E0,1.840929775E0,-1.169361269E-1,2.473829265E0
1.219844067E1,-1.847169923E0,2.007480111E0,-2.290317826E-1,2.737602725E0
1.220839267E1,-2.014572199E0,2.098638203E0,-1.826094219E-1,2.914812113E0
1.221834367E1,-2.162853787E0,2.090371410E0,-2.047132127E-1,3.014879207E0
1.222829467E1,-2.366812855E0,1.981474620E0,-2.252509730E-1,3.094960866E0
1.223824567E1,-2.636978777E0,1.722885016E0,-1.874814682E-1,3.155493487E0
1.224819767E1,-2.895471025E0,1.455981256E0,1.710676029E-2,3.240976167E0
1.225814867E1,-3.099880621E0,1.135961389E0,1.745911351E-1,3.306077767E0
1.226809967E1,-3.237881927E0,8.793364495E-1,2.292596778E-1,3.362985573E0
1.227805067E1,-3.287119283E0,6.808749336E-1,3.218211016E-1,3.372285972E0
1.228800167E1,-3.316812614E0,5.055748236E-1,3.770226181E-1,3.376240197E0
1.229795367E1,-3.385959739E0,3.587781358E-1,3.443881381E-1,3.422286998E0
1.230790467E1,-3.470064043E0,2.175585222E-1,3.333567810E-1,3.492821627E0
1.231785567E1,-3.450492827E0,1.269073838E-1,3.130631420E-1,3.466989294E0
1.232780667E1,-3.361090946E0,1.459669679E-1,3.385245502E-1,3.381247932E0
1.233775867E1,-3.231384793E0,3.054275554E-1,3.386148897E-1,3.263402169E0
1.234770967E1,-3.179885149E0,5.318241441E-1,7.451106906E-2,3.224912151E0
1.235766067E1,-3.068703851E0,7.004876643E-1,-2.297221926E-1,3.156009915E0
1.236761167E1,-2.971299471E0,8.477445281E-1,-4.130078450E-1,3.117349325E0
1.237756267E1,-2.760891801E0,1.011515098E0,-5.171701446E-1,2.985490126E0
1.238751467E1,-2.494150887E0,1.179289257E0,-5.295229724E-1,2.809253704E0
1.239746567E1,-2.236832467E0,1.336603916E0,-4.811615288E-1,2.649801112E0
1.240741667E1,-2.008027995E0,1.466548344E0,-3.532469621E-1,2.511518244E0
1.241736767E1,-1.831263158E0,1.530451394E0,-2.498562026E-1,2.399632127E0
1.242731967E1,-1.714360945E0,1.541579230E0,-4.582316726E-2,2.305992137E0
1.243727067E1,-1.656104550E0,1.547605956E0,2.445599408E-1,2.279819300E0
1.244722167E1,-1.908545222E0,1.381079593E0,5.143465242E-1,2.411322885E0
1.245717267E1,-1.822424507E0,1.320306557E0,5.253404590E-1,2.310935543E0
1.246712367E1,-2.346549622E0,7.532669717E-1,1.161866016E0,2.724635553E0
1.247707567E1,-2.242716520E0,6.736454362E-1,1.183436395E0,2.623756327E0
1.248702667E1,-2.481225616E0,-6.959414542E-2,1.350398960E0,2.825756758E0
1.249697767E1,-2.303743910E0,-3.990970266E-1,1.319701078E0,2.684795220E0
1.250692867E1,-2.168995995E0,-5.117231709E-1,1.343076638E0,2.601972153E0
1.251688067E1,-1.743656080E0,-7.667676079E-1,1.275745657E0,2.292552305E0
1.252683167E1,-1.467688551E0,-8.302672005E-1,1.087390323E0,2.006457331E0
1.253678267E1,-1.394818211E0,-7.200436771E-1,1.050216064E0,1.888632976E0
1.254673367E1,-1.361038846E0,-5.978234214E-1,1.138568955E0,1.872473991E0
1.255668567E1,-1.235010298E0,-7.239045936E-1,1.156633050E0,1.840404388E0
1.256663667E1,9.061079264E-2,-4.617803478E-1,1.916325527E-1,5.081086898E-1
1.257658767E1,1.165672846E0,-6.259409273E-1,1.236847494E0,1.811183853E0
1.258653867E1,-9.280765003E-1,-1.377834388E0,1.926762807E-1,1.672386839E0
1.259648967E1,-2.026341475E0,-1.723863255E0,7.231365618E-1,2.756935034E0
1.260644167E1,-1.929654840E0,-1.830326434E0,7.212622368E-1,2.755699888E0
1.261639267E1,-2.824708021E0,-1.621551014E0,1.984951959E0,3.814241389E0
1.262634367E1,-2.669905910E0,-1.802345753E0,2.038125368E0,3.811929013E0
1.263629467E1,-2.637793586E0,-2.158917149E0,1.945500210E0,3.924773793E0
1.264624667E1,-2.241863412E0,-2.395783762E0,1.844687488E0,3.764120524E0
1.265619767E1,-2.112665089E0,-2.547827157E0,1.793365599E0,3.764430524E0
1.266614867E1,-1.734284747E0,-2.666375361E0,1.687393878E0,3.600638728E0
1.267609967E1,-1.377299368E0,-2.866683428E0,1.517299106E0,3.523779789E0
1.268605067E1,-1.503715585E0,-3.021394322E0,1.771954265E0,3.811798280E0
1.269600267E1,-1.490559935E0,-3.088034454E0,1.713368964E0,3.833191740E0
1.270595367E1,-1.384827073E0,-3.246896287E0,1.670167104E0,3.905065899E0
1.271590467E1,-2.055992121E0,-3.270690946E0,1.466094600E0,4.132064404E0
1.272585567E1,-1.592883285E0,-3.570483540E0,1.015223987E0,4.039345196E0
1.273580767E1,-1.019861414E0,-3.180120499E0,2.520802495E0,4.184223813E0
1.274575867E1,-1.104489920E0,-3.355822020E0,2.176454118E0,4.149505024E0
1.275570967E1,-1.002449575E0,-3.544862503E0,2.105603406E0,4.243173461E0
1.276566067E1,-7.053800297E-1,-3.152699981E0,1.500904244E0,3.562273391E0
1.277561167E1,-3.282235104E-1,-3.199178621E0,1.018344061E0,3.373351324E0
1.278556367E1,-5.193181193E-1,-3.197726465E0,6.212878592E-1,3.298657979E0
1.279551467E1,-7.078276742E-1,-3.395066485E0,3.175554116E-1,3.482576330E0
1.280546567E1,-6.234950370E-1,-3.576058567E0,1.419074654E-1,3.632778368E0
