"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.525305542E0,-1.469447627E1,-1.332854682E0,4.555734115E0,1.544211280E1
9.535256542E0,-7.384543372E0,1.848042328E0,-9.286524510E-1,7.668711537E0
9.545208542E0,-1.058582261E0,1.049819623E0,8.786260128E-2,1.493464924E0
9.555159542E0,2.152905481E0,-1.179450640E0,8.092862213E-1,2.584772719E0
9.565110542E0,4.362543571E0,-1.635784891E0,-4.987170629E-1,4.685754724E0
9.575061542E0,5.353028281E0,-1.217181553E0,-1.694141711E0,5.745133493E0
9.585013542E0,5.264916004E0,1.866635889E-1,-2.169229445E0,5.697345014E0
9.594964542E0,4.811710598E0,1.726672842E0,-1.404571220E0,5.301582622E0
9.604915542E0,4.163544696E0,1.953998553E0,-3.775851202E-1,4.614735670E0
9.614866542E0,3.291989429E0,9.837343919E-1,9.110459000E-2,3.437037649E0
9.624818542E0,2.664505714E0,2.557747543E-2,4.538972779E-1,2.703010848E0
9.634769542E0,2.114021204E0,-1.302666092E-1,9.779516418E-1,2.332904725E0
9.644720542E0,1.246012419E0,2.446562737E-1,1.066433025E0,1.658216825E0
9.654671542E0,8.860461295E-2,6.267887735E-1,4.917837270E-1,8.016022568E-1
9.664623542E0,-1.232387676E0,6.502746999E-1,-3.579972401E-2,1.393886003E0
9.674574542E0,-2.174088627E0,5.370766979E-1,-3.359226854E-1,2.264499236E0
9.684525542E0,-2.346299361E0,5.757741559E-1,-6.828008603E-1,2.510548463E0
9.694477542E0,-1.879716110E0,4.745576835E-1,-1.398713918E-1,1.943733947E0
9.704428542E0,-1.054349169E0,2.260019016E-1,-6.117956355E-2,1.080033318E0
9.714379542E0,-3.064981075E-1,8.253812671E-2,-1.381378385E-1,3.461729260E-1
9.724330542E0,2.241347395E-1,3.398811042E-2,-2.254382300E-1,3.197091939E-1
9.734282542E0,6.273664054E-1,1.582683402E-1,-3.291865468E-1,7.259485221E-1
9.744233542E0,7.483481477E-1,2.661547315E-1,-3.980208465E-1,8.884165046E-1
9.754184542E0,7.630541874E-1,3.585869318E-1,-6.170857577E-1,1.044811520E0
9.764135542E0,6.879781312E-1,2.985711104E-1,-4.725791319E-1,8.864477722E-1
9.774087542E0,4.893250093E-1,2.357831240E-2,-4.786684223E-1,6.849221562E-1
9.784038542E0,2.366477079E-1,-1.267939478E-1,-6.861904912E-1,7.368420679E-1
9.793989542E0,-3.401614051E-2,-1.221038961E-1,-5.569063604E-1,5.711489766E-1
9.803940542E0,-2.472883065E-1,-1.579169226E-1,-1.058476134E-1,3.119182236E-1
9.813892542E0,-3.768101449E-1,-1.060012490E-1,-1.096693535E-1,4.065089386E-1
9.823843542E0,-4.483922340E-1,-1.053861219E-1,3.493112013E-2,4.619329100E-1
9.833794542E0,-3.774950731E-1,-8.136692941E-2,1.867029114E-1,4.289301628E-1
9.843745542E0,-1.975549782E-1,-1.268272769E-1,1.777122326E-1,2.944397480E-1
9.853697542E0,1.152559295E-2,-2.417379284E-1,3.880563140E-1,4.573376960E-1
9.863648542E0,1.982325974E-1,-2.879513973E-1,3.696972263E-1,5.088105826E-1
9.873599542E0,3.247159850E-1,-2.246090949E-1,1.033236627E-1,4.081243630E-1
9.883551542E0,3.118717353E-1,-9.230473101E-2,-2.269153829E-1,3.965787861E-1
9.893502542E0,1.908414245E-1,2.450801969E-2,-3.858589303E-1,4.311707393E-1
9.903453542E0,6.942417417E-2,1.285580528E-1,-3.408960347E-1,3.708867689E-1
9.913404542E0,2.043857686E-3,2.490995729E-1,-2.811844146E-1,3.756586876E-1
9.923356542E0,-3.199139591E-2,3.806847292E-1,-4.467003787E-1,5.877801806E-1
9.933307542E0,-1.517616317E-1,5.071833926E-1,-6.271689887E-1,8.207359667E-1
9.943258542E0,-3.210021260E-1,6.199539632E-1,-7.369093859E-1,1.015096411E0
9.953209542E0,-5.307098841E-1,6.641735315E-1,-6.174074277E-1,1.050700430E0
9.963161542E0,-8.113370591E-1,6.135664648E-1,-7.062219556E-1,1.238338032E0
9.973112167E0,-1.069837566E0,5.502364415E-1,-8.802199638E-1,1.490670904E0
9.983063167E0,-1.264896002E0,7.894056880E-1,-7.048830163E-1,1.649237189E0
9.993014167E0,-1.450851493E0,1.243616230E0,-5.254436624E-1,1.981828052E0
1.000296617E1,-1.783327538E0,1.565140001E0,-3.037151252E-1,2.392104347E0
1.001291717E1,-2.234703204E0,1.700729915E0,-4.379704857E-1,2.842217233E0
1.002286817E1,-2.653688073E0,1.774662110E0,-2.731807458E-1,3.204077669E0
1.003281917E1,-2.922435752E0,1.907865776E0,2.144782090E-1,3.496653178E0
1.004277117E1,-2.970008698E0,1.963510219E0,6.102562829E-1,3.612303528E0
1.005272217E1,-2.981655475E0,1.723194918E0,7.892641854E-1,3.533073457E0
1.006267317E1,-3.106200584E0,1.537061087E0,1.023865075E0,3.613770682E0
1.007262517E1,-3.355831961E0,1.869792801E0,1.047700592E0,3.981885206E0
1.008257617E1,-3.785137458E0,2.658241884E0,2.122948587E-1,4.630181918E0
1.009252717E1,-4.292237820E0,3.566146660E0,-7.011022067E-1,5.624255667E0
1.010247817E1,-4.786460567E0,4.199398361E0,-1.216850016E0,6.482736715E0
1.011243017E1,-5.225498754E0,4.379753973E0,-1.562138625E0,6.994880927E0
1.012238117E1,-5.491157057E0,4.233919737E0,-1.932531670E0,7.198163712E0
1.013233217E1,-5.781316363E0,4.103153776E0,-2.183763138E0,7.418106985E0
1.014228317E1,-6.386175739E0,4.413289509E0,-2.193406951E0,8.066684505E0
1.015223517E1,-7.702405032E0,4.690558044E0,-2.591452063E0,9.383176532E0
1.016218617E1,-8.917707875E0,6.019426678E0,-2.518187621E0,1.104989955E1
1.017213717E1,-9.662420955E0,7.533194212E0,-3.313215407E0,1.269207588E1
1.018208817E1,-9.471017028E0,7.747650787E0,-5.082133797E0,1.324969208E1
1.019204017E1,-7.990254688E0,7.641539025E0,-5.507368462E0,1.235185800E1
1.020199117E1,-4.981613728E0,8.496083865E0,-3.778039230E0,1.054862535E1
1.021194217E1,-1.642156017E0,8.131654395E0,-2.722674108E0,8.731175974E0
1.022189317E1,-1.104854786E-1,6.441433096E0,-3.704266080E0,7.431409998E0
1.023184517E1,1.449203163E-1,4.108066022E0,-5.028575640E0,6.494904257E0
1.024179617E1,2.024469781E-1,1.707783412E0,-4.457317289E0,4.777571180E0
1.025174717E1,-3.673232567E-1,2.779421335E-1,-2.799807653E0,2.837446228E0
1.026169817E1,-2.585599000E0,-9.179461992E-1,-9.633445662E-1,2.907916809E0
1.027165017E1,-4.926069857E0,-2.558471428E0,-2.458229394E-1,5.556290957E0
1.028160117E1,-5.799825139E0,-3.232346660E0,-1.550295529E0,6.818317446E0
1.029155217E1,-5.850193639E0,-2.449450092E0,-3.257080382E0,7.129736600E0
1.030150417E1,-6.071071626E0,-2.102276341E0,-3.073443897E0,7.122045625E0
1.031145517E1,-5.687769098E0,-1.275260192E0,-1.083463917E0,5.928819438E0
1.032140617E1,-5.290360748E0,-1.564698536E0,-7.543627399E-1,5.568236839E0
1.033135717E1,-5.930509824E0,-2.600234581E0,-3.287879713E0,7.262390768E0
1.034130917E1,-6.408263596E0,-3.275564016E0,-2.570621358E0,7.642202307E0
1.035126017E1,-6.271894832E0,-3.722025243E0,-1.029149277E0,7.365411389E0
1.036121117E1,-5.613964373E0,-4.194855659E0,-1.383632049E0,7.143377886E0
1.037116217E1,-4.235437090E0,-4.048263039E0,-2.209352454E0,6.261677031E0
1.038111417E1,-2.488838691E0,-3.581953438E0,-1.747557488E0,4.698794062E0
1.039106517E1,-1.078900750E0,-3.203890600E0,-1.264424717E0,3.609392147E0
1.040101617E1,-3.785159969E-1,-2.848266453E0,-1.587747091E0,3.282809311E0
1.041096717E1,-5.661326820E-1,-2.937431229E0,-1.759068025E0,3.470349947E0
1.042091917E1,-1.367430437E0,-3.303192109E0,-1.214316418E0,3.775646762E0
1.043087017E1,-2.628271980E0,-3.594101028E0,-2.774848813E-1,4.461207646E0
1.044082117E1,-4.307602548E0,-3.785421925E0,1.719413231E-1,5.737109262E0
1.045077217E1,-5.479734521E0,-3.471321194E0,-2.470635724E-1,6.491425241E0
1.046072417E1,-5.427573849E0,-2.189047267E0,-5.038323534E-1,5.874038888E0
1.047067517E1,-4.242820077E0,-4.530668271E-1,-3.080674271E-1,4.278048304E0
1.048062617E1,-2.782967379E0,8.759409714E-1,-7.894682533E-1,3.022489064E0
1.049057717E1,-1.442534414E0,1.649148118E0,-1.552343370E0,2.685212280E0
1.050052917E1,-6.170946747E-2,2.187521144E0,-1.502101169E0,2.654310595E0
1.051048017E1,1.051058064E0,2.431148892E0,-1.219001207E0,2.915676925E0
1.052043117E1,1.698323348E0,2.340205393E0,-1.227805359E0,3.141396103E0
1.053038317E1,2.279346111E0,2.519369928E0,-1.222041174E0,3.610544025E0
1.054033417E1,2.809911349E0,2.817745741E0,-1.734784684E0,4.341056410E0
1.055028517E1,3.517794572E0,3.390096937E0,-2.259781619E0,5.382773343E0
1.056023617E1,4.191449656E0,3.958343387E0,-1.734047935E0,6.020270329E0
1.057018817E1,4.537980506E0,3.976269196E0,-1.346706151E0,6.182038600E0
1.058013917E1,4.725765591E0,3.874511272E0,-1.047019976E0,6.200076519E0
1.059009017E1,5.122797089E0,4.073701935E0,-8.011503323E-1,6.593932008E0
1.060004117E1,5.832253212E0,4.573640628E0,-8.300450063E-1,7.458038672E0
1.060999317E1,6.863245386E0,5.100999253E0,-1.088918785E0,8.620329154E0
1.061994417E1,7.841832474E0,5.110052497E0,-1.582682233E0,9.492726485E0
1.062989517E1,8.634092188E0,4.511012855E0,-2.076895916E0,9.960435811E0
1.063984617E1,9.318660223E0,3.702986124E0,-1.188375026E0,1.009761208E1
1.064979817E1,9.620510452E0,2.297430087E0,-9.147898722E-1,9.933239495E0
1.065974917E1,1.006508478E1,1.470367160E0,2.160148573E-1,1.017421121E1
1.066970017E1,1.122753698E1,1.508191629E0,1.528019830E0,1.143096992E1
1.067965117E1,1.258032658E1,2.752643427E0,1.082323272E0,1.292335430E1
1.068960317E1,1.433609692E1,4.230235407E0,1.496711791E0,1.502194104E1
1.069955417E1,1.603193564E1,4.876704154E0,2.421878132E0,1.693135250E1
1.070950517E1,1.789394638E1,4.990602068E0,2.316953355E0,1.872078254E1
1.071945617E1,1.842755392E1,6.157222162E0,2.455273919E0,1.958352620E1
1.072940817E1,1.528609521E1,7.111764330E0,4.753676398E0,1.751683014E1
1.073935917E1,8.453399776E0,6.411092479E0,4.175032429E0,1.140144597E1
1.074931017E1,-1.980427383E0,3.739446437E0,5.339906545E0,6.813233754E0
1.075926117E1,-8.794542124E0,3.013068472E0,4.896882895E0,1.050723631E1
1.076921317E1,-1.094856983E1,2.279042348E0,4.491007776E0,1.205132218E1
1.077916417E1,-1.208037794E1,3.102550167E-1,4.529027542E0,1.290518810E1
1.078911517E1,-1.036984634E1,-3.885363704E-1,-2.179407839E-1,1.037941096E1
1.079906617E1,-5.874932624E0,-3.269657743E-1,-2.671846601E0,6.462236781E0
1.080901817E1,-1.895198075E0,-5.698427403E-1,-1.444901952E0,2.450354697E0
1.081896917E1,2.512458811E0,4.503098649E-1,-3.793147266E-1,2.580524736E0
1.082892017E1,6.225283753E0,4.655342603E-1,-1.101911006E0,6.339170909E0
1.083887217E1,7.589847300E0,-1.013945201E0,-3.390110385E0,8.374169531E0
1.084882317E1,7.458850374E0,-7.348459035E-1,-3.511902040E0,8.276950123E0
1.085877417E1,6.474183936E0,1.121484852E0,-2.570859339E0,7.055643390E0
1.086872517E1,4.564494413E0,2.027806202E0,-2.602165039E0,5.631862049E0
1.087867717E1,2.656392702E0,1.431707125E0,-9.330694377E-1,3.158611412E0
1.088862817E1,1.239019003E0,5.082095790E-1,1.097789157E0,1.731642602E0
1.089857917E1,4.201386707E-1,9.733333647E-2,1.627560782E0,1.683729308E0
1.090853017E1,-2.299258219E-1,1.826255018E-1,1.467749508E0,1.496832180E0
1.091848217E1,-1.071038146E0,2.597081763E-1,1.042536478E0,1.517054170E0
1.092843317E1,-1.738283219E0,2.395113087E-1,5.316883425E-1,1.833490309E0
1.093838417E1,-1.911665443E0,3.202005458E-1,2.484973097E-1,1.954160707E0
1.094833517E1,-1.476863709E0,4.909760803E-1,4.597395234E-1,1.622819878E0
1.095828717E1,-9.425575684E-1,1.932919925E-1,1.005589091E0,1.391756439E0
1.096823817E1,4.699948087E-2,2.383564836E-1,8.296858411E-1,8.645237760E-1
1.097818929E1,8.544197825E-1,1.800071186E-1,2.572628707E-3,8.731794466E-1
1.098814029E1,1.216522426E0,3.466948646E-1,-4.476311092E-1,1.341826275E0
1.099809229E1,9.031938934E-1,7.086375135E-1,-4.260442123E-1,1.224516233E0
1.100804329E1,6.692511074E-2,6.778215176E-1,-8.600016077E-1,1.097052298E0
1.101799429E1,-5.935265949E-1,4.622013474E-1,-1.436084497E0,1.621185549E0
1.102794529E1,-8.030772822E-1,3.248578531E-1,-1.200003018E0,1.480024659E0
1.103789729E1,-6.742399518E-1,1.257630837E-1,-7.509706239E-1,1.017041171E0
1.104784829E1,-3.903137778E-1,-5.677821815E-2,-6.069958024E-1,7.238870874E-1
1.105779929E1,-1.929762429E-1,-1.268559283E-1,-7.312865572E-1,7.668847929E-1
1.106775029E1,-8.236106571E-2,-7.494493246E-2,-6.915396702E-1,7.004478593E-1
1.107770229E1,1.975777823E-2,-4.359391630E-2,-4.830279601E-1,4.853934585E-1
1.108765329E1,-4.059180960E-2,4.712504983E-2,-4.074667311E-1,4.121863684E-1
1.109760429E1,-1.763265521E-1,8.594997704E-2,-2.483511293E-1,3.164754887E-1
1.110755529E1,-2.591523436E-1,-9.936348975E-2,-1.217244118E-3,2.775509358E-1
1.111750729E1,-1.599427635E-1,-1.551242924E-1,2.071937478E-1,3.042605508E-1
1.112745829E1,8.253708517E-2,-1.122127461E-1,2.783438373E-1,3.112544981E-1
1.113740929E1,2.401337082E-1,-9.368233502E-2,3.553200924E-1,4.389680465E-1
1.114736029E1,2.483067270E-1,9.231584072E-3,1.056170869E-1,2.699933737E-1
1.115731229E1,6.693367143E-2,-9.681761205E-2,-7.524430990E-2,1.396977901E-1
1.116726329E1,-1.154135851E-1,-1.612363869E-1,-2.308666389E-1,3.043302039E-1
1.117721429E1,-2.314648638E-1,-1.127927899E-1,-4.303692515E-1,5.015135983E-1
1.118716529E1,-3.788857237E-1,-2.528102160E-2,-7.756214619E-1,8.635868073E-1
1.119711729E1,-4.250778868E-1,7.738088250E-2,-9.006127131E-1,9.988905194E-1
1.120706829E1,-4.011885756E-1,2.622832900E-1,-1.294073024E0,1.379989054E0
1.121701929E1,-4.167897144E-1,4.777555257E-1,-1.467940858E0,1.599004181E0
1.122697029E1,-5.135064255E-1,6.278202224E-1,-1.257173585E0,1.496105779E0
1.123692229E1,-7.349422364E-1,7.939016122E-1,-1.170976124E0,1.594241181E0
1.124687329E1,-1.038741635E0,9.807669300E-1,-7.667980134E-1,1.621378163E0
1.125682429E1,-1.399355942E0,1.045726572E0,-4.182910236E-1,1.796304122E0
1.126677529E1,-1.624699447E0,1.174229661E0,-1.943976279E-1,2.014014407E0
1.127672729E1,-1.718494049E0,1.714550979E0,2.059506297E-1,2.436251735E0
1.128667829E1,-1.974482519E0,1.970780647E0,8.630091961E-1,2.920161374E0
1.129662929E1,-2.278627926E0,1.680628942E0,1.084911103E0,3.032109986E0
1.130658029E1,-2.587412807E0,1.402646463E0,9.043935227E-1,3.078968947E0
1.131653229E1,-2.743767353E0,1.242911641E0,1.116218265E0,3.212324992E0
1.132648329E1,-2.735717199E0,1.635199000E0,8.556569803E-1,3.300026247E0
1.133643429E1,-2.756510775E0,2.394477494E0,6.564086119E-2,3.651873882E0
1.134638529E1,-2.968313591E0,3.053491443E0,-8.830219495E-1,4.349071548E0
1.135633729E1,-3.284088086E0,3.412929729E0,-1.490891472E0,4.965489027E0
1.136628829E1,-3.667123396E0,3.429066290E0,-1.600389941E0,5.269491208E0
1.137623929E1,-4.004070368E0,3.296437406E0,-1.435725331E0,5.381485511E0
1.138619029E1,-4.249586767E0,3.349925981E0,-1.118231462E0,5.525525619E0
1.139614229E1,-4.544233811E0,3.625121092E0,-1.119133687E0,5.919799327E0
1.140609329E1,-5.244185870E0,4.130501204E0,-7.676002514E-1,6.719504132E0
1.141604429E1,-6.519816191E0,5.021363100E0,1.963752294E-1,8.231685962E0
1.142599629E1,-7.999932414E0,6.217582970E0,5.441055628E-1,1.014659093E1
1.143594729E1,-9.302147101E0,6.593377672E0,-8.004020349E-1,1.142992621E1
1.144589829E1,-9.713131517E0,5.958243168E0,-3.322737597E0,1.186954804E1
1.145584929E1,-8.867679098E0,4.931838720E0,-4.919757788E0,1.127664766E1
1.146580129E1,-6.844129668E0,4.687332135E0,-4.273520005E0,9.331461123E0
1.147575229E1,-3.694504153E0,4.912641141E0,-2.935165433E0,6.811651785E0
1.148570329E1,-2.695821354E0,3.797800480E0,-2.590853893E0,5.329471377E0
1.149565429E1,-2.609428743E0,2.749161994E0,-3.928386347E0,5.458867037E0
1.150560629E1,-1.526020959E0,1.998832664E0,-4.767659429E0,5.390236397E0
1.151555729E1,-6.428849888E-1,1.043469547E0,-4.277314848E0,4.449444023E0
1.152550829E1,1.510318261E-1,3.689879590E-1,-3.018687646E0,3.044903583E0
1.153545929E1,4.663797677E-2,-9.612202728E-1,-1.554394573E0,1.828185440E0
1.154541129E1,-1.499007992E0,-2.553086727E0,-4.446240324E-1,2.993821526E0
1.155536229E1,-2.431307352E0,-3.038720791E0,-4.370724995E-1,3.916134811E0
1.156531329E1,-2.928086793E0,-2.692009555E0,-1.828674742E0,4.377745884E0
1.157526429E1,-4.533189005E0,-2.671313919E0,-3.414671030E0,6.272614994E0
1.158521629E1,-6.026573145E0,-1.804432039E0,-2.329292150E0,6.708290451E0
1.159516729E1,-6.511330712E0,-2.991875823E0,-1.782115848E-1,7.168019807E0
1.160511829E1,-6.530482682E0,-4.134079115E0,-9.714505613E-1,7.789835068E0
1.161506929E1,-5.959572825E0,-3.936653726E0,-1.170522015E0,7.237670385E0
1.162502129E1,-5.077136182E0,-3.569445659E0,-2.912862106E-1,6.213139446E0
1.163497229E1,-4.001436197E0,-3.518890048E0,-1.392333144E-1,5.330428193E0
1.164492329E1,-2.830817192E0,-3.189908738E0,-1.148214814E0,4.416722879E0
1.165487429E1,-2.295660719E0,-2.772128103E0,-1.548214066E0,3.918126996E0
1.166482629E1,-2.285070827E0,-2.749609891E0,-3.988578024E-1,3.597358862E0
1.167477729E1,-2.246029553E0,-2.788016742E0,4.606629815E-1,3.609694792E0
1.168472829E1,-2.268500403E0,-2.614966641E0,5.187088029E-1,3.500457603E0
1.169467929E1,-2.538166387E0,-2.483942233E0,3.703877825E-1,3.570636461E0
1.170463129E1,-2.867330714E0,-2.438305299E0,7.132398570E-1,3.830878392E0
1.171458229E1,-2.949035905E0,-2.290310517E0,1.168634461E0,3.912549238E0
1.172453329E1,-2.655043750E0,-2.042989082E0,1.100205081E0,3.526118677E0
1.173448429E1,-2.113467911E0,-1.503045495E0,7.876217026E-1,2.710394864E0
1.174443629E1,-1.537083891E0,-8.325464451E-1,9.543772763E-1,1.991631607E0
1.175438729E1,-1.094129239E0,-8.980504632E-2,1.068343602E0,1.531842613E0
1.176433829E1,-8.615006876E-1,6.888388413E-1,1.134401937E0,1.582261084E0
1.177428929E1,-6.577892491E-1,1.449044704E0,1.011768283E0,1.885760406E0
1.178424129E1,-5.311521529E-1,2.037159993E0,5.881135350E-1,2.185868472E0
1.179419229E1,-3.938710776E-1,2.657617986E0,2.174228668E-1,2.695429556E0
1.180414329E1,-1.641655496E-1,3.175474302E0,-2.357011716E-2,3.179802339E0
1.181409429E1,2.684591923E-1,3.642497263E0,-3.874493730E-1,3.672869949E0
1.182404629E1,1.021415384E0,4.326910347E0,-5.897618651E-1,4.484781109E0
1.183399729E1,2.163939030E0,5.135289665E0,-9.711289644E-1,5.656582319E0
1.184394829E1,3.215882362E0,5.609135157E0,-1.353653812E0,6.605806175E0
1.185389929E1,3.922474520E0,5.844604286E0,-2.305319735E0,7.406733740E0
1.186385129E1,5.173287211E0,6.812994999E0,-2.881059977E0,9.026644339E0
1.187380229E1,5.780867296E0,5.906459641E0,-2.989586638E0,8.788761031E0
1.188375329E1,6.143934950E0,5.397612131E0,-3.590611410E0,8.931665225E0
1.189370429E1,7.062298640E0,4.550472205E0,-4.644091975E0,9.599502573E0
1.190365629E1,8.124277548E0,3.225966763E0,-7.618183492E0,1.159514842E1
1.191360729E1,9.374377756E0,1.358906366E0,-7.652711885E0,1.217742107E1
1.192355829E1,1.020480985E1,-7.684206158E-1,-7.161478527E0,1.249061203E1
1.193350929E1,1.079987163E1,-1.799848407E0,-6.978228543E0,1.298354170E1
1.194346129E1,1.144803782E1,-1.180517757E0,-6.609116038E0,1.327145836E1
1.195341229E1,1.212870167E1,-4.272794366E-1,-6.219706094E0,1.363718138E1
1.196336329E1,1.284126442E1,1.569416070E-1,-5.337143735E0,1.390711350E1
1.197331450E1,1.340779062E1,4.755926406E-1,-3.532080781E0,1.387337855E1
1.198326650E1,1.347255789E1,9.267754948E-1,-1.555117874E0,1.359364265E1
1.199321750E1,1.372461382E1,2.324668756E0,-2.769153807E-1,1.392285141E1
1.200316850E1,1.063781722E1,4.458893114E0,-1.489854176E0,1.163032882E1
1.201311950E1,4.525020153E0,4.732268572E0,6.357379371E-1,6.578323186E0
1.202307150E1,-1.776364381E0,2.015300177E0,6.711091479E0,7.228807236E0
1.203302250E1,-2.932927411E0,1.886551505E0,5.601992199E0,6.598746576E0
1.204297350E1,-9.631529237E-1,2.305747751E0,-8.396613371E-1,2.636127350E0
1.205292450E1,-5.949277340E-1,5.471888727E-1,-1.764347037E0,1.940689346E0
1.206287650E1,-1.486743019E0,-1.176273848E0,2.255417842E0,2.946342582E0
1.207282750E1,-2.448243958E0,-9.839554167E-1,2.970235863E0,3.972954545E0
1.208277850E1,-2.065991736E0,4.872052109E-1,-7.965112245E-1,2.267183474E0
1.209272950E1,-1.265450026E0,1.027790823E0,-2.026453156E0,2.600813361E0
1.210268050E1,-5.096871704E-1,5.681014395E-1,6.935850263E-2,7.663751425E-1
1.211263250E1,1.776503983E-1,6.076543450E-2,1.860735865E-1,2.643397088E-1
1.212258350E1,8.528196920E-1,5.943694711E-2,-1.136248487E0,1.421933473E0
1.213253450E1,1.420838613E0,2.937834102E-1,-7.497381771E-1,1.633155960E0
1.214248650E1,1.775103867E0,-7.366556168E-2,1.363418845E-1,1.781855624E0
1.215243750E1,1.956354981E0,-3.410183877E-1,7.268369722E-1,2.114689182E0
1.216238850E1,2.030036915E0,-3.399009848E-1,1.086862904E0,2.327628305E0
1.217233950E1,2.097226393E0,-2.862445951E-2,5.874639459E-1,2.178139525E0
1.218229050E1,2.222600344E0,3.519871795E-1,-2.052758245E-1,2.259642766E0
1.219224250E1,1.968913631E0,4.159036785E-1,-6.113287719E-1,2.103168948E0
1.220219350E1,1.353761255E0,3.957658678E-1,-6.814450371E-1,1.566418685E0
1.221214450E1,3.270846920E-1,3.487694567E-1,-5.007847846E-1,6.923943459E-1
1.222209550E1,-8.921266490E-1,2.113774306E-1,-2.273829774E-1,9.446022414E-1
1.223204750E1,-1.906336437E0,1.771168399E-1,-2.091174817E-1,1.925933308E0
1.224199850E1,-2.507727537E0,1.278791910E-1,-3.528163147E-1,2.535651758E0
1.225194950E1,-2.692297822E0,-1.510277331E-1,-3.105631649E-1,2.714355618E0
1.226190050E1,-2.650044088E0,-2.694040293E-1,1.052023731E-2,2.663723498E0
1.227185250E1,-1.854398105E0,1.728618211E-1,1.126372540E-1,1.865840479E0
1.228180350E1,-4.294892456E-1,4.395416325E-1,-2.388002142E-1,6.593052412E-1
1.229175450E1,5.147032774E-1,3.433830017E-1,-3.539717976E-1,7.128305431E-1
1.230170550E1,1.027601958E0,4.628363550E-2,-4.080888748E-2,1.029452925E0
1.231165750E1,9.676720905E-1,1.706398791E-1,-2.476880550E-1,1.013339339E0
1.232160850E1,7.186584717E-1,3.261904335E-1,-2.084591583E-1,8.162875832E-1
1.233155950E1,3.560103562E-1,1.800252450E-1,-1.682957304E-1,4.329848905E-1
1.234151050E1,-1.909539834E-2,8.281996250E-2,-1.796838406E-1,1.987713838E-1
1.235146250E1,-6.269845091E-2,9.779409707E-2,-1.628308495E-1,2.000216656E-1
1.236141350E1,2.396120270E-1,5.211272478E-2,-1.676442774E-1,2.970425278E-1
1.237136450E1,5.916774861E-1,-8.166513741E-2,9.890207134E-2,6.054197403E-1
1.238131550E1,8.685151537E-1,-3.004065514E-2,2.330629262E-1,8.997440418E-1
1.239126750E1,9.122862406E-1,2.733719498E-1,3.413721442E-2,9.529762626E-1
1.240121850E1,6.134266432E-1,3.395864046E-1,-1.556411862E-1,7.182167860E-1
1.241116950E1,2.817575879E-2,1.558364832E-1,-3.129592077E-1,3.507454185E-1
1.242112050E1,-4.951424407E-1,7.754168093E-2,-1.876440208E-1,5.351532747E-1
1.243107250E1,-9.836854215E-1,7.366205335E-2,3.471855191E-1,1.045753743E0
1.244102350E1,-1.410587859E0,2.878993571E-2,3.298601460E-1,1.448928806E0
1.245097450E1,-1.243757148E0,6.014095187E-2,-7.719236827E-1,1.465064828E0
1.246092550E1,-4.381708990E-1,2.240027386E-1,-1.157318490E0,1.257599718E0
1.247087750E1,2.813123225E-1,1.261507541E-1,-3.381398034E-1,4.575906054E-1
1.248082850E1,7.675281845E-1,-6.990112424E-2,1.908895178E-1,7.939927513E-1
1.249077950E1,9.617365819E-1,-7.187514424E-2,2.116247678E-1,9.873643358E-1
1.250073050E1,9.840270451E-1,5.316522360E-2,-2.925829768E-1,1.027978874E0
1.251068250E1,8.600311361E-1,2.284173864E-1,-3.862085938E-1,9.700438833E-1
1.252063350E1,4.220010088E-1,2.584159416E-1,-1.484972043E-1,5.166382390E-1
1.253058450E1,-1.449767420E-1,1.170361143E-1,-2.807657540E-1,3.369645625E-1
1.254053550E1,-3.414652611E-1,9.981840312E-2,-2.450567349E-1,4.319896312E-1
1.255048750E1,-1.584773782E-1,-7.307616234E-2,1.134068207E-1,2.081257117E-1
1.256043850E1,2.528331663E-1,-2.844155860E-1,3.243485606E-1,5.000188239E-1
1.257038950E1,6.068180470E-1,-8.515767932E-2,-8.303046227E-2,6.183639949E-1
1.258034050E1,6.087480667E-1,2.886518937E-1,-4.099997449E-1,7.886659085E-1
1.259029250E1,4.000542158E-1,6.757551116E-1,-3.216155720E-1,8.486017455E-1
1.260024350E1,1.400542635E-1,8.882487756E-1,-4.330238143E-1,9.980534594E-1
1.261019450E1,-1.850002022E-1,8.204468018E-1,-5.419350763E-1,1.000525690E0
1.262014550E1,-3.836536530E-1,6.581386203E-1,-3.416351958E-1,8.348959072E-1
1.263009750E1,-4.428277677E-1,4.159042633E-1,-3.022262049E-1,6.785377418E-1
1.264004850E1,-3.123037349E-1,2.392212868E-1,-3.924708887E-1,5.556922218E-1
1.264999950E1,-1.309709063E-1,2.733275110E-1,-4.416191483E-1,5.356199946E-1
1.265995050E1,-2.528540701E-2,3.601153940E-1,-1.829815972E-1,4.047279502E-1
1.266990150E1,3.268257335E-2,3.652030563E-1,2.053659081E-2,3.672372183E-1
1.267985350E1,3.284585685E-2,2.025873113E-1,1.309344343E-1,2.434425909E-1
1.268980450E1,1.008416659E-1,-7.987121165E-2,5.060602156E-1,5.221545689E-1
1.269975550E1,1.847017018E-1,-3.253303081E-1,1.042385473E0,1.107484538E0
1.270970650E1,2.036025341E-1,-6.519230300E-1,1.103700546E0,1.297926240E0
